"","SentenceID","Word","Region","deletion_rate","Surprisal","Label","critical_word","Sentence","Condition"
"775",62,"reached",14,0.15,10.1315,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"776",62,"reached",14,0.2,10.6617,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"777",62,"reached",14,0.3,11.17684375,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"778",62,"reached",14,0.4,11.74640625,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"779",62,"reached",14,0.5,12.3297857142857,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"780",62,"reached",14,0.6,12.689625,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"781",62,"reached",14,0.65,13.115,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"782",62,"reached",14,0.7,12.61925,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"783",62,"reached",14,0.75,12.48975,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"784",62,"reached",14,0.8,12.4348333333333,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"785",62,"reached",14,0.9,10.82625,"exp.d.16","reached","The rumor that the plaintiff who the jury who examined documents interrogated interrupted the witness reached the news.","d"
"786",63,"reached",1,0.1,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"787",63,"reached",1,0.15,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"788",63,"reached",1,0.2,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"789",63,"reached",1,0.3,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"790",63,"reached",1,0.4,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"791",63,"reached",1,0.5,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"792",63,"reached",1,0.6,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"793",63,"reached",1,0.65,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"794",63,"reached",1,0.7,8.562875,"exp.a.16","reached","The rumor reached the news.","a"
"795",63,"reached",1,0.75,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"796",63,"reached",1,0.8,8.56383333333333,"exp.a.16","reached","The rumor reached the news.","a"
"797",63,"reached",1,0.9,8.564,"exp.a.16","reached","The rumor reached the news.","a"
"798",64,"reached",7,0.1,11.80725,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"799",64,"reached",7,0.15,11.807,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"800",64,"reached",7,0.2,11.7574,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"801",64,"reached",7,0.3,11.77046875,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"802",64,"reached",7,0.4,11.8266875,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"803",64,"reached",7,0.5,11.8162142857143,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"804",64,"reached",7,0.6,11.8265,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"805",64,"reached",7,0.65,11.953,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"806",64,"reached",7,0.7,12.3464375,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"807",64,"reached",7,0.75,12.41675,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"808",64,"reached",7,0.8,13.5109166666667,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"809",64,"reached",7,0.9,11.2815,"exp.b.16","reached","The rumor that the plaintiff interrupted the witness reached the news.","b"
"810",65,"sounds",14,0.1,8.207375,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"811",65,"sounds",14,0.15,8.05,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"812",65,"sounds",14,0.2,8.654,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"813",65,"sounds",14,0.3,9.3231875,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"814",65,"sounds",14,0.4,9.9640625,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"815",65,"sounds",14,0.5,10.2765,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"816",65,"sounds",14,0.6,10.365125,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"817",65,"sounds",14,0.65,10.44,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"818",65,"sounds",14,0.7,10.2495,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"819",65,"sounds",14,0.75,9.729,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"820",65,"sounds",14,0.8,9.52208333333333,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"821",65,"sounds",14,0.9,8.983,"exp.d.17","sounds","The prediction that the drunkard who the thug who stumbled clumsily hit outwitted the bartender sounds hilarious.","d"
"822",66,"sounds",11,0.1,8.4035,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"823",66,"sounds",11,0.15,7.9705,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"824",66,"sounds",11,0.2,8.4602,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"825",66,"sounds",11,0.3,8.62215625,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"826",66,"sounds",11,0.4,8.99759375,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"827",66,"sounds",11,0.5,8.97907142857143,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"828",66,"sounds",11,0.6,9.6165,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"829",66,"sounds",11,0.65,10.003,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"830",66,"sounds",11,0.7,10.121,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"831",66,"sounds",11,0.75,10.184,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"832",66,"sounds",11,0.8,10.0416666666667,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"833",66,"sounds",11,0.9,9.674,"exp.c.17","sounds","The prediction that the drunkard who the thug hit outwitted the bartender sounds hilarious.","c"
"834",67,"sounds",7,0.1,8.012625,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"835",67,"sounds",7,0.15,8.0225,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"836",67,"sounds",7,0.2,8.04833333333333,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"837",67,"sounds",7,0.3,8.04828125,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"838",67,"sounds",7,0.4,7.9971875,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"839",67,"sounds",7,0.5,8.05092857142857,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"840",67,"sounds",7,0.6,7.972625,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"841",67,"sounds",7,0.65,7.9865,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"842",67,"sounds",7,0.7,8.1995,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"843",67,"sounds",7,0.75,8.48025,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"844",67,"sounds",7,0.8,8.55916666666667,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"845",67,"sounds",7,0.9,8.5545,"exp.b.17","sounds","The prediction that the drunkard outwitted the bartender sounds hilarious.","b"
"846",68,"sounds",1,0.1,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"847",68,"sounds",1,0.15,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"848",68,"sounds",1,0.2,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"849",68,"sounds",1,0.3,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"850",68,"sounds",1,0.4,8.899125,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"851",68,"sounds",1,0.5,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"852",68,"sounds",1,0.6,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"853",68,"sounds",1,0.65,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"854",68,"sounds",1,0.7,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"855",68,"sounds",1,0.75,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"856",68,"sounds",1,0.8,8.87708333333333,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"857",68,"sounds",1,0.9,8.899,"exp.a.17","sounds","The prediction sounds hilarious.","a"
"858",69,"proved",14,0.1,10.068625,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"859",69,"proved",14,0.15,10.103,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"860",69,"proved",14,0.2,10.0664,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"861",69,"proved",14,0.3,10.58890625,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"862",69,"proved",14,0.4,11.14303125,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"863",69,"proved",14,0.5,11.8941428571429,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"864",69,"proved",14,0.6,12.355,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"865",69,"proved",14,0.65,12.103,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"866",69,"proved",14,0.7,12.248875,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"867",69,"proved",14,0.75,11.68225,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"868",69,"proved",14,0.8,11.6333333333333,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"869",69,"proved",14,0.9,11.87575,"exp.d.18","proved","The opinion that the medic who the survivor who received treatment thanked greeted the surgeon proved to be untrue.","d"
"870",70,"proved",1,0.1,10.791,"exp.a.18","proved","The opinion proved to be untrue.","a"
"871",70,"proved",1,0.15,10.791,"exp.a.18","proved","The opinion proved to be untrue.","a"
